symbol,datum,bar,box_high,box_low,range_atr,richting,patroon,signaal_tijd,entry_tijd,entry,sl,sl_afstand,qty,risico_eur,tp_overkant,r_overkant,r_2x,r_3x,exit_overkant,exit_2x,exit_3x,max_mee_R,max_tegen_R
AVGO,2026-05-18,15min,422.01,416.9,0.3,LONG,bullish_engulfing,16:30,16:45,418.69,415.05,3.645,2.3884,8.71,422.01,-1.0,-1.0,-1.0,SL,SL,SL,0.8,1.01
AVGO,2026-05-20,15min,417.52,412.2,0.32,SHORT,bearish_engulfing,18:45,19:00,418.61,420.09,1.483,2.3889,3.54,412.2,0.7734322319622987,0.7734322319622987,0.7734322319622987,deadline,deadline,deadline,0.92,0.51
AVGO,2026-05-27,15min,432.8,424.65,0.49,LONG,bullish_engulfing,21:00,21:15,420.96,420.19,0.77,2.3755,1.83,432.8,1.0779220779221566,2.0,3.0,deadline,TP,TP,4.95,0.0
AVGO,2026-06-01,15min,456.24,442.22,0.87,SHORT,inverted_hamer,20:00,,463.94,466.0,2.068,2.1555,4.46,442.22,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AVGO,2026-06-02,15min,488.82,478.36,0.61,LONG,hamer,17:15,17:30,480.4,475.52,4.88,2.0816,10.16,488.82,-1.0,-1.0,-1.0,SL,SL,SL,1.1,1.11
AVGO,2026-06-05,15min,410.5,400.0,0.48,LONG,bullish_engulfing,18:45,19:00,394.56,391.91,2.65,2.5345,6.72,410.5,-1.0,-1.0,-1.0,SL,SL,SL,1.1,1.09
AVGO,2026-06-08,15min,402.84,395.3,0.33,LONG,bullish_engulfing,18:45,19:00,396.22,394.55,1.67,2.5239,4.21,402.84,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.74
AVGO,2026-06-10,15min,385.81,375.37,0.42,LONG,bullish_engulfing,17:15,17:30,374.76,371.3,3.46,2.6684,9.23,385.81,-1.0,-1.0,-1.0,SL,SL,SL,1.41,1.03
AVGO,2026-06-11,15min,378.78,370.55,0.32,SHORT,bearish_engulfing,16:00,16:20,377.74,380.95,3.21,2.6473,8.5,370.55,-1.0,-1.0,-1.0,SL,SL,SL,1.63,1.2
AVGO,2026-06-12,15min,384.98,378.05,0.27,LONG,bullish_engulfing,18:00,18:15,380.51,377.75,2.765,2.6281,7.27,384.98,0.22242314647378378,0.22242314647378378,0.22242314647378378,deadline,deadline,deadline,0.97,0.37
AVGO,2026-06-17,15min,392.15,382.65,0.37,SHORT,bearish_engulfing,18:30,18:45,397.79,398.57,0.785,2.5139,1.97,382.65,-1.0,2.0,3.0,SL,TP,TP,6.49,3.65
AVGO,2026-06-22,15min,414.64,400.95,0.53,LONG,bullish_engulfing,18:15,18:30,397.05,395.9,1.15,2.5186,2.9,414.64,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.33
AVGO,2026-06-24,15min,388.74,381.46,0.29,LONG,bullish_engulfing,20:00,20:15,380.17,379.55,0.615,2.6304,1.62,388.74,-1.0,2.0,3.0,SL,TP,TP,3.42,3.85
AVGO,2026-06-25,15min,388.8,381.5,0.3,LONG,bullish_engulfing,19:45,20:00,380.63,379.12,1.51,2.6272,3.97,388.8,-1.0,-1.0,-1.0,SL,SL,SL,1.24,1.1
AVGO,2026-06-26,15min,372.26,365.6,0.34,LONG,bullish_engulfing,17:15,20:45,368.0,365.44,2.56,2.7174,6.96,372.26,-0.5273437500000084,-0.5273437500000084,-0.5273437500000084,deadline,deadline,deadline,1.3,0.58
AVGO,2026-07-01,15min,373.56,368.57,0.3,LONG,hamer,17:00,17:45,370.59,368.5,2.092,2.6984,5.65,373.56,-1.0,-1.0,-1.0,SL,SL,SL,0.25,1.06
AVGO,2026-07-02,15min,371.42,364.1,0.47,SHORT,bearish_engulfing,16:15,16:30,370.73,373.27,2.54,2.6974,6.85,364.1,2.6102362204724767,2.0,3.0,TP,TP,TP,2.88,0.0
AVGO,2026-07-08,15min,381.94,376.89,0.31,SHORT,bearish_engulfing,20:15,20:30,389.12,390.23,1.11,2.5699,2.85,376.89,-1.0,-1.0,-1.0,SL,SL,SL,0.29,1.24
AVGO,2026-07-09,15min,403.73,396.85,0.41,LONG,hamer,16:30,,392.33,387.93,4.405,2.5489,11.23,403.73,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AVGO,2026-07-10,15min,400.43,395.7,0.29,SHORT,inverted_hamer,16:15,16:30,399.95,400.56,0.611,2.5003,1.53,395.7,-1.0,2.0,3.0,SL,TP,TP,3.72,1.9
AVGO,2026-07-13,15min,395.0,387.91,0.45,LONG,bullish_engulfing,21:30,21:45,385.51,384.41,1.1,2.594,2.85,395.0,1.25909090909094,1.25909090909094,1.25909090909094,deadline,deadline,deadline,1.63,0.0
AVGO,2026-07-15,15min,397.99,392.42,0.37,SHORT,bearish_engulfing,16:00,20:05,395.09,398.5,3.41,2.5311,8.63,392.42,0.7829912023460233,0.2697947214076106,0.2697947214076106,TP,deadline,deadline,0.99,0.23
AVGO,2026-07-21,15min,390.58,382.1,0.54,LONG,bullish_engulfing,16:00,16:15,383.04,380.58,2.46,2.6107,6.42,390.58,1.7357723577235442,1.7357723577235442,1.7357723577235442,deadline,deadline,deadline,1.93,0.38
AVGO,2026-07-22,15min,387.72,380.0,0.49,SHORT,inverted_hamer,19:15,19:30,396.54,397.85,1.311,2.5218,3.31,380.0,-1.0,-1.0,-1.0,SL,SL,SL,0.26,1.24
AVGO,2026-07-29,15min,380.91,376.28,0.31,LONG,bullish_engulfing,16:45,17:00,376.55,373.45,3.095,2.6557,8.22,380.91,-1.0,-1.0,-1.0,SL,SL,SL,0.56,1.37
AVGO,2026-08-04,15min,411.38,400.68,0.66,SHORT,bearish_engulfing,18:00,18:15,415.51,416.68,1.17,2.4067,2.82,400.68,-1.0,-1.0,-1.0,SL,SL,SL,0.1,1.8
AVGO,2026-08-07,15min,430.84,425.85,0.3,LONG,bullish_engulfing,17:45,18:00,425.55,424.66,0.89,2.3499,2.09,430.84,-1.0,-1.0,-1.0,SL,SL,SL,0.17,1.36
AVGO,2026-08-13,15min,422.69,411.41,0.71,SHORT,bearish_engulfing,17:15,17:30,423.14,424.21,1.07,2.3633,2.53,411.41,5.065420560747658,2.0,3.0,deadline,TP,TP,5.13,0.0
AVGO,2026-08-14,15min,412.5,405.83,0.42,LONG,bullish_engulfing,17:45,18:00,394.46,393.64,0.82,2.5351,2.08,412.5,-1.0,-1.0,-1.0,SL,SL,SL,1.74,1.1
AVGO,2026-08-18,15min,385.78,381.5,0.26,LONG,bullish_engulfing,17:15,20:50,379.03,377.99,1.047,2.6383,2.76,385.78,-0.11643901041167551,-0.11643901041167551,-0.11643901041167551,deadline,deadline,deadline,0.95,0.72
AVGO,2026-08-19,15min,373.91,362.21,0.72,LONG,bullish_engulfing,17:15,17:50,361.91,361.27,0.635,2.7631,1.75,373.91,-1.0,-1.0,-1.0,SL,SL,SL,2.11,1.17
AVGO,2026-08-24,15min,366.17,360.57,0.37,LONG,bullish_engulfing,19:00,19:15,361.52,360.54,0.979,2.7661,2.71,366.17,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.16
AVGO,2026-08-25,15min,362.99,359.33,0.27,LONG,bullish_engulfing,20:30,20:50,357.06,355.97,1.09,2.8006,3.05,362.99,-1.0,-1.0,-1.0,SL,SL,SL,0.08,1.29
AVGO,2026-08-27,15min,366.6,360.61,0.47,SHORT,bearish_engulfing,17:30,17:50,368.15,369.37,1.22,2.7163,3.31,360.61,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.23
AVGO,2026-09-03,15min,353.65,345.57,0.67,LONG,bullish_engulfing,16:15,16:30,343.9,342.88,1.02,2.9078,2.97,353.65,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.43
AVGO,2026-09-04,15min,360.3,354.51,0.5,LONG,bullish_engulfing,16:15,16:30,357.94,354.43,3.51,2.7938,9.81,360.3,-1.0,-1.0,-1.0,SL,SL,SL,0.06,1.18
AVGO,2026-09-08,15min,370.63,362.74,0.68,SHORT,bearish_engulfing,17:30,,371.26,371.93,0.67,2.6935,1.8,362.74,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AVGO,2026-09-09,15min,368.01,362.41,0.49,LONG,bullish_engulfing,16:00,16:15,363.09,361.86,1.234,2.7541,3.4,368.01,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.32
ORCL,2026-03-30,15min,141.2,138.61,0.37,LONG,bullish_engulfing,16:45,18:30,139.16,138.32,0.84,7.186,6.04,141.2,-1.0,-1.0,-1.0,SL,SL,SL,0.42,1.11
ORCL,2026-03-31,15min,141.9,139.85,0.29,SHORT,bearish_engulfing,21:30,21:45,147.0,147.39,0.39,6.8027,2.65,139.85,0.7435897435897492,0.7435897435897492,0.7435897435897492,deadline,deadline,deadline,1.36,0.41
ORCL,2026-04-01,15min,149.65,146.29,0.56,LONG,bullish_engulfing,17:30,17:45,146.49,145.94,0.55,6.8264,3.75,149.65,-1.0,-1.0,-1.0,SL,SL,SL,0.47,1.11
ORCL,2026-04-06,15min,148.55,145.35,0.56,LONG,bullish_engulfing,20:00,,144.78,144.51,0.27,6.907,1.86,148.55,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
ORCL,2026-04-07,15min,144.57,142.84,0.3,LONG,bullish_engulfing,17:15,17:30,140.98,140.45,0.53,7.0932,3.76,144.57,4.2641509433962534,2.0,3.0,deadline,TP,TP,5.94,0.0
ORCL,2026-04-08,15min,151.46,147.6,0.68,LONG,bullish_engulfing,19:30,19:45,145.42,145.04,0.38,6.8766,2.61,151.46,-1.0,-1.0,-1.0,SL,SL,SL,0.26,1.97
ORCL,2026-04-09,15min,142.8,139.38,0.56,LONG,bullish_engulfing,16:45,17:00,138.64,138.11,0.53,7.2129,3.82,142.8,-1.0,2.0,-1.0,SL,TP,SL,2.85,1.45
ORCL,2026-04-15,15min,170.9,166.21,0.65,SHORT,bearish_engulfing,16:15,16:30,171.04,172.25,1.21,5.8466,7.08,166.21,-1.0,-1.0,-1.0,SL,SL,SL,0.83,1.11
ORCL,2026-04-21,15min,178.89,176.01,0.34,SHORT,bearish_engulfing,19:00,19:35,183.89,184.53,0.645,5.4382,3.51,176.01,-1.0,-1.0,-1.0,SL,SL,SL,0.26,1.11
ORCL,2026-04-23,15min,180.84,178.28,0.29,LONG,bullish_engulfing,16:15,19:10,176.64,175.67,0.97,5.6612,5.49,180.84,-1.0,-1.0,-1.0,SL,SL,SL,0.13,1.07
ORCL,2026-04-24,15min,180.71,176.38,0.47,LONG,bullish_engulfing,17:30,17:45,172.84,171.89,0.95,5.7857,5.5,180.71,-1.0,-1.0,-1.0,SL,SL,SL,0.11,1.38
ORCL,2026-04-28,15min,167.0,162.05,0.51,SHORT,bearish_engulfing,16:15,19:00,167.3,168.24,0.941,5.9773,5.62,162.05,1.7010418881565394,1.7010418881565394,1.7010418881565394,deadline,deadline,deadline,1.85,0.41
ORCL,2026-05-04,15min,179.5,174.26,0.56,SHORT,inverted_hamer,17:00,17:15,182.26,183.17,0.912,5.4867,5.0,174.26,2.160158777152764,2.0,2.160158777152764,deadline,TP,deadline,2.48,0.63
ORCL,2026-05-08,15min,194.78,191.48,0.36,SHORT,inverted_hamer,16:30,16:45,196.25,197.2,0.952,5.0955,4.85,191.48,-1.0,-1.0,-1.0,SL,SL,SL,0.41,1.84
ORCL,2026-05-12,15min,192.92,186.97,0.66,LONG,bullish_engulfing,17:30,17:45,184.31,183.78,0.53,5.4256,2.88,192.92,-1.0,-1.0,-1.0,SL,SL,SL,0.59,1.13
ORCL,2026-05-15,15min,192.5,188.9,0.39,SHORT,bearish_engulfing,17:30,17:45,192.52,194.5,1.98,5.1943,10.29,188.9,-1.0,-1.0,-1.0,SL,SL,SL,0.38,1.16
ORCL,2026-05-18,15min,190.76,184.17,0.71,LONG,bullish_engulfing,21:00,21:20,184.25,183.56,0.69,5.4274,3.74,190.76,3.333333333333361,2.0,3.0,deadline,TP,TP,3.55,0.22
ORCL,2026-05-19,15min,186.99,183.6,0.37,LONG,bullish_engulfing,16:45,17:00,182.81,181.0,1.81,5.4702,9.9,186.99,-0.7734806629834275,-0.7734806629834275,-0.7734806629834275,deadline,deadline,deadline,0.76,0.83
ORCL,2026-05-20,15min,181.46,178.8,0.28,SHORT,bearish_engulfing,17:45,18:00,184.12,184.72,0.595,5.4311,3.23,178.8,-1.0,-1.0,-1.0,SL,SL,SL,0.92,2.45
ORCL,2026-05-21,15min,192.0,188.0,0.41,SHORT,bearish_engulfing,20:00,20:15,191.56,192.03,0.47,5.2203,2.45,188.0,4.244680851063849,2.0,3.0,deadline,TP,TP,4.91,0.91
ORCL,2026-05-28,15min,196.95,193.38,0.44,SHORT,bearish_engulfing,18:45,19:00,202.9,203.87,0.97,4.9285,4.78,193.38,-1.0,-1.0,-1.0,SL,SL,SL,0.74,1.44
ORCL,2026-05-29,15min,217.15,208.01,1.08,SHORT,bearish_engulfing,21:30,21:45,223.24,223.67,0.43,4.4795,1.93,208.01,-1.0,-1.0,-1.0,SL,SL,SL,0.0,5.1
ORCL,2026-06-02,15min,248.29,241.09,0.65,SHORT,bearish_engulfing,16:15,18:00,243.53,248.81,5.28,3.788,20.0,241.09,-0.24053485861474852,-0.24053485861474852,-0.24053485861474852,deadline,deadline,deadline,0.13,0.35
ORCL,2026-06-05,15min,231.44,223.81,0.66,LONG,bullish_engulfing,18:45,19:00,215.89,213.55,2.34,4.632,10.84,231.44,-1.0,-1.0,-1.0,SL,SL,SL,0.14,1.24
ORCL,2026-06-12,15min,185.58,180.57,0.32,LONG,bullish_engulfing,16:45,17:10,182.39,179.5,2.886,5.4829,15.82,185.58,0.4832270584973611,0.4832270584973611,0.4832270584973611,deadline,deadline,deadline,0.73,0.65
ORCL,2026-06-15,15min,191.86,186.21,0.36,SHORT,bearish_engulfing,18:30,18:45,193.81,195.09,1.28,5.1597,6.6,186.21,1.5937499999999925,1.5937499999999925,1.5937499999999925,deadline,deadline,deadline,1.71,0.2
ORCL,2026-06-16,15min,192.64,187.66,0.31,SHORT,bearish_engulfing,16:00,,192.2,194.56,2.36,5.2029,12.28,187.66,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
ORCL,2026-06-25,15min,157.62,153.15,0.33,LONG,bullish_engulfing,18:00,18:20,152.79,152.0,0.79,6.5449,5.17,157.62,-1.0,-1.0,-1.0,SL,SL,SL,0.27,1.06
ORCL,2026-07-02,15min,146.99,143.3,0.39,SHORT,bearish_engulfing,16:15,16:30,144.98,147.06,2.08,6.8975,14.35,143.3,0.8076923076922925,2.0,2.110576923076904,TP,TP,deadline,0.95,0.0
ORCL,2026-07-09,15min,146.93,140.94,0.78,SHORT,bearish_engulfing,16:00,16:15,146.36,149.07,2.71,6.8325,18.52,140.94,0.8892988929889458,0.8892988929889458,0.8892988929889458,deadline,deadline,deadline,1.07,0.17
ORCL,2026-07-10,15min,145.68,141.83,0.5,LONG,bullish_engulfing,17:15,17:35,140.56,140.05,0.51,7.1144,3.63,145.68,0.3725490196078453,2.0,3.0,deadline,TP,TP,4.84,0.22
ORCL,2026-07-13,15min,139.65,137.11,0.34,LONG,hamer,16:30,16:45,135.58,135.2,0.382,7.3757,2.81,139.65,-1.0,-1.0,-1.0,SL,SL,SL,0.18,1.47
ORCL,2026-07-16,15min,131.78,126.62,0.77,LONG,hamer,18:00,18:15,126.05,125.93,0.121,7.9334,0.96,131.78,-1.0,-1.0,-1.0,SL,SL,SL,1.49,2.9
ORCL,2026-07-21,15min,126.1,122.21,0.58,SHORT,inverted_hamer,19:00,19:15,126.08,126.92,0.841,7.9315,6.67,122.21,-1.0,-1.0,-1.0,SL,SL,SL,0.73,1.24
ORCL,2026-07-23,15min,124.68,121.91,0.41,LONG,bullish_engulfing,17:30,17:45,120.23,119.7,0.535,8.317,4.45,124.68,-1.0,2.0,-1.0,SL,TP,SL,2.22,1.37
ORCL,2026-07-27,15min,121.34,116.8,0.67,SHORT,bearish_engulfing,16:15,16:30,120.57,121.99,1.42,8.2939,11.78,116.8,0.6514084507042226,0.6514084507042226,0.6514084507042226,deadline,deadline,deadline,1.6,0.64
ORCL,2026-07-29,15min,120.37,117.82,0.37,LONG,bullish_engulfing,18:15,,116.94,116.2,0.74,8.5514,6.33,120.37,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
ORCL,2026-07-30,15min,124.95,121.58,0.5,SHORT,bearish_engulfing,17:00,17:20,125.65,126.51,0.863,7.9586,6.87,121.58,-1.0,-1.0,-1.0,SL,SL,SL,1.16,1.29
ORCL,2026-08-03,15min,136.74,130.21,0.95,SHORT,bearish_engulfing,20:45,21:00,140.01,140.44,0.43,7.1423,3.07,130.21,-1.0,-1.0,-1.0,SL,SL,SL,0.93,4.7
ORCL,2026-08-04,15min,144.49,141.01,0.47,SHORT,bearish_engulfing,21:15,21:40,146.85,147.69,0.835,6.8094,5.69,141.01,1.1796407185628452,1.1796407185628452,1.1796407185628452,deadline,deadline,deadline,1.73,0.25
ORCL,2026-08-07,15min,147.16,144.17,0.41,LONG,bullish_engulfing,16:15,,143.6,142.4,1.201,6.9638,8.36,147.16,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
ORCL,2026-08-11,15min,151.99,146.81,0.73,LONG,bullish_engulfing,16:00,16:15,147.22,145.51,1.71,6.7926,11.62,151.99,-1.0,-1.0,-1.0,SL,SL,SL,0.09,1.01
ORCL,2026-08-12,15min,153.4,149.07,0.59,LONG,bullish_engulfing,16:30,16:45,149.12,148.4,0.72,6.706,4.83,153.4,5.944444444444455,2.0,3.0,TP,TP,TP,6.44,0.63
ORCL,2026-08-14,15min,156.39,153.35,0.4,LONG,bullish_engulfing,21:15,21:30,149.62,148.95,0.665,6.6838,4.44,156.39,0.21804511278192082,0.21804511278192082,0.21804511278192082,deadline,deadline,deadline,1.99,0.92
ORCL,2026-08-21,15min,147.65,142.6,0.72,SHORT,bearish_engulfing,17:15,17:30,146.97,147.97,1.005,6.8043,6.84,142.6,-1.0,-1.0,-1.0,SL,SL,SL,0.11,1.03
ORCL,2026-08-27,15min,153.83,150.05,0.61,LONG,hamer,17:00,17:15,148.75,148.69,0.061,6.7227,0.41,153.83,-1.0,-1.0,-1.0,SL,SL,SL,2.63,5.76
ORCL,2026-08-28,15min,153.99,152.05,0.31,LONG,bullish_engulfing,20:15,20:30,150.74,150.55,0.19,6.6339,1.26,153.99,2.2105263157894344,2.0,3.0,deadline,TP,TP,5.84,0.79
ORCL,2026-09-01,15min,146.79,143.35,0.58,LONG,bullish_engulfing,20:45,,140.53,139.95,0.579,7.116,4.12,146.79,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
ORCL,2026-09-03,15min,149.61,146.92,0.45,SHORT,bearish_engulfing,18:15,18:30,153.46,153.93,0.47,6.5164,3.06,146.92,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.0
ORCL,2026-09-04,15min,159.7,157.11,0.42,LONG,hamer,21:30,21:45,157.31,156.71,0.601,6.3569,3.82,159.7,1.290333322233718,1.290333322233718,1.290333322233718,deadline,deadline,deadline,1.48,0.1
ORCL,2026-09-08,15min,170.7,165.82,0.79,LONG,bullish_engulfing,16:45,17:00,163.68,162.61,1.074,6.1095,6.56,170.7,-1.0,-1.0,-1.0,SL,SL,SL,1.12,1.04
CSCO,2026-03-30,15min,80.39,79.17,0.65,LONG,bullish_engulfing,16:45,17:00,78.55,78.23,0.322,12.7304,4.1,80.39,-1.0,-1.0,-1.0,SL,SL,SL,0.09,1.33
CSCO,2026-03-31,15min,78.19,77.18,0.52,LONG,bullish_engulfing,18:00,18:15,76.6,76.31,0.29,13.0548,3.79,78.19,3.1551724137932116,2.0,3.0,deadline,TP,TP,4.79,0.0
CSCO,2026-04-01,15min,78.86,77.88,0.49,SHORT,bearish_engulfing,18:45,19:00,78.8,78.96,0.165,12.6912,2.09,77.88,5.5454545454548505,2.0,3.0,TP,TP,TP,5.97,0.0
CSCO,2026-04-02,15min,77.22,76.54,0.34,SHORT,bearish_engulfing,21:15,21:35,78.67,78.79,0.12,12.7113,1.53,76.54,-1.0,-1.0,-1.0,SL,SL,SL,1.08,1.92
CSCO,2026-04-10,15min,84.56,83.31,0.56,LONG,bullish_engulfing,20:45,,81.85,81.74,0.11,12.2175,1.34,84.56,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
CSCO,2026-04-15,15min,82.65,81.68,0.46,LONG,bullish_engulfing,18:30,18:45,81.18,81.05,0.13,12.3183,1.6,82.65,11.269999999999104,2.0,3.0,TP,TP,TP,11.38,0.0
CSCO,2026-04-16,15min,82.83,82.0,0.39,SHORT,bearish_engulfing,17:15,17:30,83.28,83.41,0.135,12.0084,1.62,82.0,-1.0,-1.0,-1.0,SL,SL,SL,0.3,1.0
CSCO,2026-04-20,15min,86.86,85.86,0.47,SHORT,inverted_hamer,18:30,19:15,88.0,88.22,0.22,11.3643,2.5,85.86,-1.0,-1.0,-1.0,SL,SL,SL,0.05,1.61
CSCO,2026-04-24,15min,88.16,87.41,0.38,SHORT,bearish_engulfing,21:30,,89.09,89.25,0.155,11.224,1.74,87.41,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
CSCO,2026-04-27,15min,89.5,88.32,0.57,LONG,bullish_engulfing,18:45,19:00,88.08,87.97,0.11,11.354,1.25,89.5,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.91
CSCO,2026-04-29,15min,87.74,86.83,0.44,SHORT,bearish_engulfing,19:00,19:30,88.83,88.95,0.125,11.2581,1.41,86.83,-1.0,-1.0,-1.0,SL,SL,SL,0.52,1.4
CSCO,2026-04-30,15min,90.19,89.32,0.42,SHORT,inverted_hamer,20:00,20:20,91.09,91.21,0.11,10.9776,1.21,89.32,-1.0,-1.0,-1.0,SL,SL,SL,0.5,1.04
CSCO,2026-05-04,15min,92.34,91.19,0.55,SHORT,bearish_engulfing,20:15,,92.77,92.82,0.05,10.7793,0.54,91.19,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
CSCO,2026-05-05,15min,94.11,93.42,0.32,LONG,bullish_engulfing,17:30,17:45,93.58,93.38,0.2,10.686,2.14,94.11,2.649999999999968,2.0,3.0,TP,TP,TP,2.75,0.0
CSCO,2026-05-06,15min,93.42,92.4,0.47,LONG,bullish_engulfing,20:45,21:00,91.39,91.16,0.235,10.9415,2.57,93.42,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.32
CSCO,2026-05-08,15min,94.36,93.14,0.57,SHORT,bearish_engulfing,20:15,20:30,96.44,96.61,0.17,10.3691,1.76,93.14,-1.0,-1.0,-1.0,SL,SL,SL,0.29,1.24
CSCO,2026-05-11,15min,96.77,95.33,0.62,SHORT,inverted_hamer,18:00,19:20,98.08,98.48,0.4,10.1958,4.08,95.33,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.24
CSCO,2026-05-12,15min,99.93,98.51,0.6,LONG,bullish_engulfing,17:45,18:00,98.12,97.88,0.24,10.1916,2.45,99.93,4.624999999999822,2.0,3.0,deadline,TP,TP,4.87,0.04
CSCO,2026-05-13,15min,100.77,99.29,0.6,SHORT,bearish_engulfing,20:30,21:25,101.2,101.52,0.32,9.8814,3.16,99.29,-1.0,-1.0,-1.0,SL,SL,SL,0.36,2.34
CSCO,2026-05-15,15min,116.99,114.0,0.83,SHORT,bearish_engulfing,16:30,18:30,117.31,118.19,0.88,8.5244,7.5,114.0,-1.0,-1.0,-1.0,SL,SL,SL,0.73,1.01
CSCO,2026-05-18,15min,119.39,117.52,0.49,LONG,bullish_engulfing,16:00,16:15,117.71,116.2,1.51,8.4955,12.83,119.39,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.09
CSCO,2026-05-21,15min,115.1,113.57,0.38,SHORT,bearish_engulfing,17:00,17:45,116.89,117.47,0.58,8.5551,4.96,113.57,-1.0,-1.0,-1.0,SL,SL,SL,0.41,1.1
CSCO,2026-05-22,15min,119.94,117.68,0.53,SHORT,bearish_engulfing,16:00,16:15,119.53,120.54,1.01,8.3661,8.45,117.68,-1.0,-1.0,-1.0,SL,SL,SL,0.57,1.15
CSCO,2026-05-28,15min,120.72,119.33,0.31,LONG,bullish_engulfing,16:30,16:55,119.21,118.4,0.81,8.3886,6.79,120.72,-0.0864197530864126,-0.0864197530864126,-0.0864197530864126,deadline,deadline,deadline,0.28,0.65
CSCO,2026-06-02,15min,125.62,122.41,0.7,SHORT,inverted_hamer,17:00,17:15,127.5,128.05,0.546,7.8428,4.28,122.41,-1.0,-1.0,-1.0,SL,SL,SL,1.16,1.31
CSCO,2026-06-12,15min,122.6,121.09,0.31,LONG,bullish_engulfing,18:45,19:00,121.36,121.01,0.35,8.2399,2.88,122.6,-1.0,-1.0,-1.0,SL,SL,SL,0.97,1.69
CSCO,2026-06-15,15min,122.59,120.2,0.5,LONG,bullish_engulfing,18:30,,119.83,119.53,0.3,8.3448,2.5,122.59,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
CSCO,2026-06-22,15min,121.36,119.6,0.39,SHORT,bearish_engulfing,20:00,20:15,121.64,121.93,0.29,8.221,2.38,119.6,0.10344827586207066,2.0,0.10344827586207066,deadline,TP,deadline,2.69,0.79
CSCO,2026-06-29,15min,116.69,114.72,0.51,SHORT,bearish_engulfing,18:30,18:45,117.83,118.08,0.25,8.4868,2.12,114.72,-1.0,-1.0,-1.0,SL,SL,SL,0.4,1.28
CSCO,2026-06-30,15min,117.74,116.2,0.4,SHORT,bearish_engulfing,19:00,19:15,117.68,117.97,0.295,8.4976,2.51,116.2,0.2033898305084909,0.2033898305084909,0.2033898305084909,deadline,deadline,deadline,1.59,0.86
CSCO,2026-07-02,15min,117.14,114.74,0.69,LONG,hamer,19:45,20:00,112.25,111.9,0.355,8.9083,3.17,117.14,1.139432815665135,1.139432815665135,1.139432815665135,deadline,deadline,deadline,1.39,0.93
CSCO,2026-07-06,15min,113.92,112.68,0.36,SHORT,bearish_engulfing,17:45,18:00,114.78,115.03,0.25,8.7123,2.18,112.68,3.1200000000000045,2.0,3.0,deadline,TP,TP,5.1,0.24
CSCO,2026-07-09,15min,116.63,115.28,0.38,SHORT,bearish_engulfing,20:15,20:30,118.64,118.89,0.255,8.4289,2.15,115.28,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.22
CSCO,2026-07-10,15min,118.56,117.03,0.41,SHORT,bearish_engulfing,18:15,18:30,120.2,120.36,0.155,8.3191,1.29,117.03,-1.0,2.0,3.0,SL,TP,TP,3.26,1.65
CSCO,2026-07-14,15min,120.06,118.32,0.44,LONG,bullish_engulfing,21:00,21:15,116.77,116.56,0.21,8.5638,1.8,120.06,1.190476190476226,2.0,3.0,deadline,TP,TP,3.38,0.02
CSCO,2026-07-17,15min,110.86,108.91,0.47,SHORT,bearish_engulfing,18:45,19:00,112.14,112.68,0.535,8.917,4.77,108.91,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.09
CSCO,2026-07-21,15min,113.17,111.82,0.35,LONG,bullish_engulfing,16:00,16:15,111.96,111.42,0.54,8.9318,4.82,113.17,-1.0,-1.0,-1.0,SL,SL,SL,0.23,1.2
CSCO,2026-07-23,15min,113.22,111.83,0.36,SHORT,bearish_engulfing,16:30,16:45,112.83,113.27,0.435,8.8629,3.86,111.83,-1.0,-1.0,-1.0,SL,SL,SL,1.59,1.29
CSCO,2026-07-24,15min,113.67,112.2,0.4,SHORT,bearish_engulfing,21:00,21:15,113.36,113.7,0.335,8.8211,2.96,112.2,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.61
